Generation, Elite_Fit, Best Fit, Peak Fit
290,-5.599384561213867,-4.464961101275605,6.7616960656546246
291,-5.301012091979583,-4.464961101275605,6.7616960656546246
292,-6.060366613113717,-4.464961101275605,6.7616960656546246
293,-5.481498781867746,-4.464961101275605,6.7616960656546246
294,-5.725171560170822,-4.464961101275605,6.7616960656546246
295,-5.870581962029211,-4.464961101275605,6.7616960656546246
296,-5.445707663557158,-4.464961101275605,6.7616960656546246
297,-5.941254084397038,-4.464961101275605,6.7616960656546246
298,-5.354321780909367,-4.464961101275605,6.7616960656546246
299,-5.856042232480249,-4.464961101275605,6.7616960656546246
300,-4.525602590975244,-4.464961101275605,6.7616960656546246
301,-5.321683931485199,-4.464961101275605,6.7616960656546246
302,-4.966403901282526,-4.464961101275605,6.7616960656546246
303,-5.708569527668481,-4.464961101275605,6.7616960656546246
304,-5.882747997073853,-4.464961101275605,6.7616960656546246
305,-5.464398911666501,-4.464961101275605,6.7616960656546246
306,-6.148722849539728,-4.464961101275605,6.7616960656546246
307,-5.625565824464952,-4.464961101275605,6.7616960656546246
308,-6.273532242572735,-4.464961101275605,6.7616960656546246
309,-5.213958258592743,-4.464961101275605,6.7616960656546246
310,-5.774608093452276,-4.464961101275605,6.7616960656546246
311,-5.3216753334057705,-4.464961101275605,6.7616960656546246
312,-5.336026495166908,-4.464961101275605,6.7616960656546246
313,-5.52563398975441,-4.464961101275605,6.7616960656546246
314,-5.348530004399854,-4.464961101275605,6.7616960656546246
315,-6.007388423693917,-4.464961101275605,6.7616960656546246
316,-5.261816157180292,-4.464961101275605,6.7616960656546246
317,-5.886029238598816,-4.464961101275605,6.7616960656546246
318,-5.039918236051904,-4.464961101275605,6.7616960656546246
319,-5.749975889642616,-4.464961101275605,6.7616960656546246
320,-5.412334258373941,-4.464961101275605,6.7616960656546246
321,-5.449801732989301,-4.464961101275605,6.7616960656546246
322,-5.597968132266004,-4.464961101275605,6.7616960656546246
323,-5.47559118861814,-4.464961101275605,6.7616960656546246
324,-5.769712901912949,-4.464961101275605,6.7616960656546246
325,-5.358460201623065,-4.464961101275605,6.7616960656546246
326,-5.996769338834987,-4.464961101275605,6.7616960656546246
327,-5.1957815482130245,-4.464961101275605,6.7616960656546246
328,-5.618760942625542,-4.464961101275605,6.7616960656546246
329,-5.407834392357793,-4.464961101275605,6.7616960656546246
330,-5.256758582961333,-4.464961101275605,6.7616960656546246
331,-5.26896259819112,-4.464961101275605,6.7616960656546246
332,-5.670347274018057,-4.464961101275605,6.7616960656546246
333,-5.590907197504488,-4.464961101275605,6.7616960656546246
334,-5.136690110152187,-4.464961101275605,6.7616960656546246
335,-5.804941842826225,-4.464961101275605,6.7616960656546246
336,-5.203865614647447,-4.464961101275605,6.7616960656546246
337,-5.252490303743779,-4.464961101275605,6.7616960656546246
338,-5.166229948015129,-4.464961101275605,6.7616960656546246
339,-5.550427052604412,-4.464961101275605,6.7616960656546246
340,-5.554589822540461,-4.464961101275605,6.7616960656546246
341,-5.27110780849041,-4.464961101275605,6.7616960656546246
342,-5.331179450150366,-4.464961101275605,6.7616960656546246
343,-5.502506358113507,-4.464961101275605,6.7616960656546246
344,-5.72576584108302,-4.464961101275605,6.7616960656546246
345,-5.638433878899448,-4.464961101275605,6.7616960656546246
346,-5.5104468250422185,-4.464961101275605,6.7616960656546246
347,-5.433990821076531,-4.464961101275605,6.7616960656546246
348,-5.406870201100451,-4.464961101275605,6.7616960656546246
349,-5.182427095937462,-4.464961101275605,6.7616960656546246
350,-5.227366935561231,-4.464961101275605,6.7616960656546246
